id,name,popularity,followers,genres,url
6ekcMUMZoiX2HBbQGZgNh1,Souldia,52,96779,"rap québécois, french rap, chanson québécoise, chanson",https://open.spotify.com/artist/6ekcMUMZoiX2HBbQGZgNh1
3yY2gUcIsjMr8hjo51PoJ8,The Smiths,78,7679139,"new wave, madchester, jangle pop",https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,80,15589682,"g-funk, west coast hip hop, gangster rap, hip hop, old school hip hop, rap",https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,77,7256205,"post-grunge, rock",https://open.spotify.com/artist/2xiIXseIJcq3nG7C8fHeBj
4tYSBptyGeVyZsk8JC4JHZ,Shoreline Mafia,70,1408218,,https://open.spotify.com/artist/4tYSBptyGeVyZsk8JC4JHZ
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,76,2977473,,https://open.spotify.com/artist/1zNqQNIdeOUZHb8zbZRFMX
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,84,32574612,"bollywood, hindi pop, desi, kannada pop, marathi pop",https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy
1eDupbD9kIx8UaZlzcBG5r,samUIL Lee,81,16229,,https://open.spotify.com/artist/1eDupbD9kIx8UaZlzcBG5r
0BJ2EjOqcfgFvlZXNKrNbE,Saja Boys,81,2075278,,https://open.spotify.com/artist/0BJ2EjOqcfgFvlZXNKrNbE
0qT79UgT5tY4yudH9VfsdT,Sum 41,69,4313613,"pop punk, punk, skate punk",https://open.spotify.com/artist/0qT79UgT5tY4yudH9VfsdT
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,89,40904233,rap,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY
5ZZsFnpO7frU8h5xH1wtjT,Saint Levant,65,633935,"arabic hip hop, egyptian hip hop",https://open.spotify.com/artist/5ZZsFnpO7frU8h5xH1wtjT
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,70,2530806,"brooklyn drill, new york drill",https://open.spotify.com/artist/6EPlBSH2RSiettczlz7ihV
2p1fiYHYiXz9qi0JJyxBzN,Skepta,75,1618625,"grime, uk grime",https://open.spotify.com/artist/2p1fiYHYiXz9qi0JJyxBzN
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,77,13665470,k-pop,https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH
1OFOShsIbhy1l5x73yuVyB,Shenseea,70,1109748,"dancehall, soca, afrobeats",https://open.spotify.com/artist/1OFOShsIbhy1l5x73yuVyB
6FDDxz6lYakINkmWPOlIZG,Sukha,60,508625,"punjabi hip hop, bhangra, punjabi pop, desi",https://open.spotify.com/artist/6FDDxz6lYakINkmWPOlIZG
0epOFNiUfyON9EYx7Tpr6V,The Strokes,74,6426449,"garage rock, indie rock, alternative rock",https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V
70BYFdaZbEKbeauJ670ysI,Shinedown,70,4525672,"post-grunge, alternative metal, rock",https://open.spotify.com/artist/70BYFdaZbEKbeauJ670ysI
7CdGfkCRgPhElnqy3HPJ4a,Super Simple Songs,73,687904,"children's music, lullaby",https://open.spotify.com/artist/7CdGfkCRgPhElnqy3HPJ4a
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,77,10886913,,https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg
5j4HeCoUlzhfWtjAfM1acR,Stromae,72,3846680,french pop,https://open.spotify.com/artist/5j4HeCoUlzhfWtjAfM1acR
5gUJK8QwnYlsLRnxepd7A5,Spiritual Frequencies,72,40499,,https://open.spotify.com/artist/5gUJK8QwnYlsLRnxepd7A5
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,75,3938658,edm,https://open.spotify.com/artist/1h6Cn3P4NGzXbaXidqURXs
6s4LSwgbzTAfnN6OUfegJB,Sayfalse,78,282093,"phonk, brazilian phonk",https://open.spotify.com/artist/6s4LSwgbzTAfnN6OUfegJB
6CI28PT18gHpgZIxPAdiZE,S,20,146,,https://open.spotify.com/artist/6CI28PT18gHpgZIxPAdiZE
1ZdExG4ySeqy04z4DwAXgI,S,12,8162,slowcore,https://open.spotify.com/artist/1ZdExG4ySeqy04z4DwAXgI
71GuwA8x9hokhXzUSxHWIA,S,4,3154,k-ballad,https://open.spotify.com/artist/71GuwA8x9hokhXzUSxHWIA
3cFr1fUiVbauXfRzeCWifm,S,4,62,,https://open.spotify.com/artist/3cFr1fUiVbauXfRzeCWifm
0DhNuFbVSHFGngxFhCMx5D,s,7,195,,https://open.spotify.com/artist/0DhNuFbVSHFGngxFhCMx5D
5QGrp68kTR4vgd7yifrl3d,S,0,92,,https://open.spotify.com/artist/5QGrp68kTR4vgd7yifrl3d
4ejnNppiXkuMAOMLRXbISK,S,0,64,,https://open.spotify.com/artist/4ejnNppiXkuMAOMLRXbISK
2vmYZdoEKnMVriaXvkPHGV,S,1,268,,https://open.spotify.com/artist/2vmYZdoEKnMVriaXvkPHGV
047eqNoYtnLT9b0QQ2qPNl,S,0,124,,https://open.spotify.com/artist/047eqNoYtnLT9b0QQ2qPNl
7sHYiREz0y3umGtXKxMOSY,s,0,18,,https://open.spotify.com/artist/7sHYiREz0y3umGtXKxMOSY
1oeCq4O7fsbV9M1ceEMOsd,S,0,52,,https://open.spotify.com/artist/1oeCq4O7fsbV9M1ceEMOsd
0aeG57iWY5B5agV3MmnO8A,S,0,43,,https://open.spotify.com/artist/0aeG57iWY5B5agV3MmnO8A
1lJuNycsY1gx7rPq7dCgFI,S,0,39,,https://open.spotify.com/artist/1lJuNycsY1gx7rPq7dCgFI
3Kal1Nqcq5kDD0T9fkolKU,S,0,20,,https://open.spotify.com/artist/3Kal1Nqcq5kDD0T9fkolKU
0zkkvo7ln2DcVAhDL1roRR,S,6,3,,https://open.spotify.com/artist/0zkkvo7ln2DcVAhDL1roRR
2P514vADhNq78ou179JoRu,S,0,169,,https://open.spotify.com/artist/2P514vADhNq78ou179JoRu
5igEENUTaDlwyrf5tYKVQB,S,1,733,,https://open.spotify.com/artist/5igEENUTaDlwyrf5tYKVQB
78Eu2NA3vmnCC8FzCxvQ6O,S,0,63,,https://open.spotify.com/artist/78Eu2NA3vmnCC8FzCxvQ6O
4zCio9rT0Z1zyNBUx0BBbh,S,0,10,,https://open.spotify.com/artist/4zCio9rT0Z1zyNBUx0BBbh
6fEtdxMbGuXzpSXRrFU33v,s,0,1,,https://open.spotify.com/artist/6fEtdxMbGuXzpSXRrFU33v
6einTWoDRrGkEYynDmWVvt,S,0,12,,https://open.spotify.com/artist/6einTWoDRrGkEYynDmWVvt
2K6sfGMo0dS9JX3Gn6GfS5,S,0,38571,,https://open.spotify.com/artist/2K6sfGMo0dS9JX3Gn6GfS5
3AEDpY2vuTERDAcBduLXps,S,0,61,,https://open.spotify.com/artist/3AEDpY2vuTERDAcBduLXps
3gXLQ5rlnTg8e1BfKlGHQA,S,0,10,,https://open.spotify.com/artist/3gXLQ5rlnTg8e1BfKlGHQA
28gyLeN3xIQvAsGIDRLRkz,S,0,15,,https://open.spotify.com/artist/28gyLeN3xIQvAsGIDRLRkz
2yEwvVSSSUkcLeSTNyHKh8,TOOL,70,4495535,"progressive metal, alternative metal, progressive rock, metal",https://open.spotify.com/artist/2yEwvVSSSUkcLeSTNyHKh8
7n2Ycct7Beij7Dj7meI4X0,TWICE,82,23173009,k-pop,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0
2qnpHrOzdmOo1S4ox3j17x,Turnstile,66,807494,"hardcore punk, hardcore",https://open.spotify.com/artist/2qnpHrOzdmOo1S4ox3j17x
6ws5XBA70XgeBpnLZhQBoy,The Beaches,60,372136,,https://open.spotify.com/artist/6ws5XBA70XgeBpnLZhQBoy
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,76,4292835,,https://open.spotify.com/artist/2txHhyCwHjUEpJjWrEyqyX
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,79,8207785,,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,93,112229231,,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ
0YMeriqrS3zgsX24nfY0F0,The Tragically Hip,59,1076322,,https://open.spotify.com/artist/0YMeriqrS3zgsX24nfY0F0
13ZEDW6vyBF12HYcZRr4EV,Tyler Childers,76,3139280,"country, outlaw country, red dirt, alt country, texas country, bluegrass",https://open.spotify.com/artist/13ZEDW6vyBF12HYcZRr4EV
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,78,10947728,melodic rap,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax
687cZJR45JO7jhk1LHIbgq,Tems,74,3443070,"afrobeats, afro r&b, alté, afrobeat",https://open.spotify.com/artist/687cZJR45JO7jhk1LHIbgq
1Gh0pCAxpjw0Iq3JMoVAwO,Ty Myers,68,323462,country,https://open.spotify.com/artist/1Gh0pCAxpjw0Iq3JMoVAwO
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,80,7260051,trap soul,https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq
4sCKpwwEsgReZxjtKFm2A0,Tucker Wetmore,70,545226,country,https://open.spotify.com/artist/4sCKpwwEsgReZxjtKFm2A0
0Y6dVaC9DZtPNH4591M42W,TV Girl,79,12407060,,https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W
33qOK5uJ8AR2xuQQAhHump,Teddy Swims,83,5587679,,https://open.spotify.com/artist/33qOK5uJ8AR2xuQQAhHump
6DvlemMOlMH6VD9tB7BPRf,Tom MacDonald,62,1875146,country hip hop,https://open.spotify.com/artist/6DvlemMOlMH6VD9tB7BPRf
3SozjO3Lat463tQICI9LcE,Tyla,77,3449795,afrobeats,https://open.spotify.com/artist/3SozjO3Lat463tQICI9LcE
3vUMXQ9kPnZAQkMkZZ7Hfh,Tiakola,73,3499261,"french rap, pop urbaine, french r&b",https://open.spotify.com/artist/3vUMXQ9kPnZAQkMkZZ7Hfh
6QoCrBHsojKnOrsGNfRcTN,Talwiinder,72,1630144,"punjabi hip hop, indian indie, punjabi pop, desi, desi hip hop, hindi indie, hindi hip hop",https://open.spotify.com/artist/6QoCrBHsojKnOrsGNfRcTN
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,78,3439548,,https://open.spotify.com/artist/5Y5TRrQiqgUO4S36tzjIRZ
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,76,11968010,k-pop,https://open.spotify.com/artist/0ghlgldX5Dd6720Q3qFyQB
4OBJLual30L7gRl5UkeRcT,T.I.,75,5119245,southern hip hop,https://open.spotify.com/artist/4OBJLual30L7gRl5UkeRcT
57DlMWmbVIf2ssJ8QBpBau,Toby Fox,75,2072274,soundtrack,https://open.spotify.com/artist/57DlMWmbVIf2ssJ8QBpBau
5eumcnUkdmGvkvcsx1WFNG,Tito Double P,85,10883184,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, música mexicana",https://open.spotify.com/artist/5eumcnUkdmGvkvcsx1WFNG
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,73,4973308,"country, acoustic country, pop country",https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8
0NIIxcxNHmOoyBx03SfTCD,Tinashe,76,3076373,alternative r&b,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD
5LHRHt1k9lMyONurDHEdrp,Tyga,77,7291956,,https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp
17lzZA2AlOHwCwFALHttmp,2 Chainz,73,8290569,"southern hip hop, rap",https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp
1URnnhqYAYcrqrcwql10ft,21 Savage,84,23679085,,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft
49CnZLkQByDZrpsAOcKAby,T,19,490,progressive rock,https://open.spotify.com/artist/49CnZLkQByDZrpsAOcKAby
2MItoEZ0vAu58S3hOXpSDO,T,3,51,,https://open.spotify.com/artist/2MItoEZ0vAu58S3hOXpSDO
5LM3dWUcKmHdMj9NwG1TaL,T,1,163,,https://open.spotify.com/artist/5LM3dWUcKmHdMj9NwG1TaL
0kEp9KDyDDnzaX4IQGBhvs,T,4,162,,https://open.spotify.com/artist/0kEp9KDyDDnzaX4IQGBhvs
4HoIxOtJ2gC9dVyBozO7aB,T,1,280,,https://open.spotify.com/artist/4HoIxOtJ2gC9dVyBozO7aB
5VTQM8ludskIPbTI76AA4F,t,0,0,,https://open.spotify.com/artist/5VTQM8ludskIPbTI76AA4F
5W7yywTEOa9cJkjmxFrn8F,T,14,28,,https://open.spotify.com/artist/5W7yywTEOa9cJkjmxFrn8F
76TTDfDTlYWHCJvItvEBIt,t,0,530,"progressive rock, art rock",https://open.spotify.com/artist/76TTDfDTlYWHCJvItvEBIt
3iV9DIegKzqcRQgJa26yla,T,0,19,,https://open.spotify.com/artist/3iV9DIegKzqcRQgJa26yla
35qVG72Cy6rZvLpEt8klw6,T,1,99,,https://open.spotify.com/artist/35qVG72Cy6rZvLpEt8klw6
3rMNr2OZRNjrKwtzLJ9Lvd,T,3,120,"j-rap, j-r&b",https://open.spotify.com/artist/3rMNr2OZRNjrKwtzLJ9Lvd
7kiZmW6U99ulwRAA4li4uA,t,0,126,,https://open.spotify.com/artist/7kiZmW6U99ulwRAA4li4uA
4uO9EmtuP8NBz55vDZhjSu,T,0,18,,https://open.spotify.com/artist/4uO9EmtuP8NBz55vDZhjSu
1Z0jOsB2Tnst1lQ5iBv52n,T,0,139,,https://open.spotify.com/artist/1Z0jOsB2Tnst1lQ5iBv52n
7xKdOx1ZSsOzQwgjL9wOJf,T,0,3,,https://open.spotify.com/artist/7xKdOx1ZSsOzQwgjL9wOJf
6R5HJOF0W52UeKUxnjnRN2,T,0,9,,https://open.spotify.com/artist/6R5HJOF0W52UeKUxnjnRN2
5dhirONB3VHQxHenzbfO8n,T,0,0,,https://open.spotify.com/artist/5dhirONB3VHQxHenzbfO8n
2i8DVSro8yVghwxPnI3uAl,T,0,4,,https://open.spotify.com/artist/2i8DVSro8yVghwxPnI3uAl
4arrB3AtVyxpDuExtJWS0P,T,0,2,,https://open.spotify.com/artist/4arrB3AtVyxpDuExtJWS0P
59eHurOj1XJceKZ74rCLv2,t,0,10,,https://open.spotify.com/artist/59eHurOj1XJceKZ74rCLv2
3VU3Y79Rw2EyzENdRR8P4f,T,0,56,,https://open.spotify.com/artist/3VU3Y79Rw2EyzENdRR8P4f
19XOj764qoztw6m1nrF4cJ,T,0,64,,https://open.spotify.com/artist/19XOj764qoztw6m1nrF4cJ
2r8q8PKt78JFWEAtiDgoR7,T,0,19,,https://open.spotify.com/artist/2r8q8PKt78JFWEAtiDgoR7
6BXWWOUqyhjcEyp5FM7IOo,T,0,1,,https://open.spotify.com/artist/6BXWWOUqyhjcEyp5FM7IOo
3HK5uq8Zw8YuxdiJffxbfB,T,0,147,,https://open.spotify.com/artist/3HK5uq8Zw8YuxdiJffxbfB
51DevdOxIJin6DB1FXJpD1,UZI,72,6312019,"turkish hip hop, drill",https://open.spotify.com/artist/51DevdOxIJin6DB1FXJpD1
2pSObt5Fk8izuX8ZfI3jRn,Upchurch,62,1918973,"country hip hop, country",https://open.spotify.com/artist/2pSObt5Fk8izuX8ZfI3jRn
3GzWhE2xadJiW8MqRKIVSK,Underoath,56,701248,"post-hardcore, screamo, metalcore, emo",https://open.spotify.com/artist/3GzWhE2xadJiW8MqRKIVSK
1PXHzxRDiLnjqNrRn2Xbsa,Underworld,59,734732,"big beat, electronica",https://open.spotify.com/artist/1PXHzxRDiLnjqNrRn2Xbsa
4ClziihVpBeFXNyDH83Lde,UMI,57,1064704,,https://open.spotify.com/artist/4ClziihVpBeFXNyDH83Lde
2gWNtwxO5mOAmjE8EWw2qt,USS (Ubiquitous Synergy Seeker),38,59754,,https://open.spotify.com/artist/2gWNtwxO5mOAmjE8EWw2qt
51Blml2LZPmy7TTiAg47vQ,U2,75,13561204,rock,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ
7HfUJxeVTgrvhk0eWHFzV7,underscores,51,132016,hyperpop,https://open.spotify.com/artist/7HfUJxeVTgrvhk0eWHFzV7
4bXDZie6sqszxFN6D0Mi2K,untiljapan,48,86986,underground hip hop,https://open.spotify.com/artist/4bXDZie6sqszxFN6D0Mi2K
107CG0UhUl9GJnPwF83N63,UPPERROOM,65,489343,"worship, christian",https://open.spotify.com/artist/107CG0UhUl9GJnPwF83N63
3btzEQD6sugImIHPMRgkwV,Wolf Alice,65,851646,indie,https://open.spotify.com/artist/3btzEQD6sugImIHPMRgkwV
69MEO1AADKg1IZrq2XLzo5,UB40,68,2623378,reggae,https://open.spotify.com/artist/69MEO1AADKg1IZrq2XLzo5
5Z1CCuBsyhEHngq3U5IraY,Westlife,69,4760886,,https://open.spotify.com/artist/5Z1CCuBsyhEHngq3U5IraY
6ESoeEazu57neU7UM6KRuC,UdieNnx,68,94483,"phonk, brazilian phonk",https://open.spotify.com/artist/6ESoeEazu57neU7UM6KRuC
2DnqqkzzDKm3vAoyHtn8So,Uncle Kracker,60,793093,,https://open.spotify.com/artist/2DnqqkzzDKm3vAoyHtn8So
49zZ2lRNpfwWfUnASUxCYW,Uncle Lucius,60,200492,"red dirt, texas country, outlaw country",https://open.spotify.com/artist/49zZ2lRNpfwWfUnASUxCYW
3OLGltG8UPIea8sA4w0yg0,Rahat Fateh Ali Khan,73,28456261,"sufi, qawwali, bollywood, hindi pop, desi, ghazal",https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0
70B80Lwx2sxti0M1Ng9e8K,Udit Narayan,80,21280174,"bollywood, hindi pop, desi",https://open.spotify.com/artist/70B80Lwx2sxti0M1Ng9e8K
085pc2PYOi8bGKj0PNjekA,will.i.am,72,4417177,,https://open.spotify.com/artist/085pc2PYOi8bGKj0PNjekA
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,76,10837021,"salsa, merengue, bachata, latin, latin pop",https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6
3jOstUTkEu2JkjvRdBA5Gu,Weezer,72,4572553,alternative rock,https://open.spotify.com/artist/3jOstUTkEu2JkjvRdBA5Gu
3x9tQxY2gOFvuDJwviOPko,Ü,0,633,,https://open.spotify.com/artist/3x9tQxY2gOFvuDJwviOPko
2nYpIZ66HH5E7dxnxO7PZh,Ü,0,46,dub techno,https://open.spotify.com/artist/2nYpIZ66HH5E7dxnxO7PZh
0VqaYtxZnHrH6WTAC38isb,U,12,44,,https://open.spotify.com/artist/0VqaYtxZnHrH6WTAC38isb
2w5uqFq51D8K7OKZS7ejAW,U,9,9,,https://open.spotify.com/artist/2w5uqFq51D8K7OKZS7ejAW
4gFvmewga93iVw8w5ZBXJz,U,17,1165,,https://open.spotify.com/artist/4gFvmewga93iVw8w5ZBXJz
4G6HBduzmjOnhr6mJ3c5n3,U,22,206,,https://open.spotify.com/artist/4G6HBduzmjOnhr6mJ3c5n3
2F9I42ySEJm9V3DWk6gShJ,U,5,134,,https://open.spotify.com/artist/2F9I42ySEJm9V3DWk6gShJ
2qidQqfXd94yKvHlGBsYLF,U,0,150,"boogie-woogie, boogie",https://open.spotify.com/artist/2qidQqfXd94yKvHlGBsYLF
6ap2dpVKbCjyNd4Z3v4XAN,U,0,65,tribal house,https://open.spotify.com/artist/6ap2dpVKbCjyNd4Z3v4XAN
7DDLrWquA2xe0exFWHxxG4,u,0,69,,https://open.spotify.com/artist/7DDLrWquA2xe0exFWHxxG4
4F04qLe0jGTBeIvf9Ked6V,U,1,143,,https://open.spotify.com/artist/4F04qLe0jGTBeIvf9Ked6V
2YNoDoq3NRrFj7tt3uPR9B,u,0,40,,https://open.spotify.com/artist/2YNoDoq3NRrFj7tt3uPR9B
5yg4eMyfkrqwiI4AQsr65h,U,0,324,japanese indie,https://open.spotify.com/artist/5yg4eMyfkrqwiI4AQsr65h
4ysgUzdDUk8tH6QhfuLiRR,u,1,339,,https://open.spotify.com/artist/4ysgUzdDUk8tH6QhfuLiRR
7kkw0eU7MMJjXuxp6xcVUU,U,0,92,,https://open.spotify.com/artist/7kkw0eU7MMJjXuxp6xcVUU
4UGA0TDpRVVt2SCz8FZOMm,Un Corazón,66,1038575,"christian, worship",https://open.spotify.com/artist/4UGA0TDpRVVt2SCz8FZOMm
1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,56,895551,neo-psychedelic,https://open.spotify.com/artist/1LeVJ5GPeYDOVUjxx1y7Rp
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,68,1997587,"german hip hop, turkish hip hop",https://open.spotify.com/artist/5pVRwX5ZQR7hfJ18w8ZYkl
7e1BNCygl2Gf7CX8LrByPv,Ummet Ozcan,58,584035,"big room, edm",https://open.spotify.com/artist/7e1BNCygl2Gf7CX8LrByPv
7lbSsjYACZHn1MSDXPxNF2,Hikaru Utada,70,4092543,"j-pop, j-r&b, anime",https://open.spotify.com/artist/7lbSsjYACZHn1MSDXPxNF2
2Mt2vBBEckrvXtg0JldwZ0,Un Poco de Ruido,74,430876,"cuarteto, cumbia",https://open.spotify.com/artist/2Mt2vBBEckrvXtg0JldwZ0
55VydwMyCuGcavwPuhutPL,The Used,60,1300288,"emo, screamo, post-hardcore, pop punk",https://open.spotify.com/artist/55VydwMyCuGcavwPuhutPL
3wbCeEPAW6po7J46netxMT,Up Dharma Down,63,1619038,"opm, pinoy indie, pinoy alternative, harana, pinoy rock, p-pop, kundiman",https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT
1ogvughC8s8jV6XAkglaqe,Untamed Planet,55,2364,,https://open.spotify.com/artist/1ogvughC8s8jV6XAkglaqe
1J9iGTlSe1UKgzNbILBnL8,Universal Waves,56,728,,https://open.spotify.com/artist/1J9iGTlSe1UKgzNbILBnL8
0mV4UQ0gHg59AAUtg968pX,Unnikrishnan,66,3062555,"tamil pop, kollywood, telugu pop",https://open.spotify.com/artist/0mV4UQ0gHg59AAUtg968pX
3ifS6o130ZA25mztvyRq4M,Unplugged,55,1808,lo-fi,https://open.spotify.com/artist/3ifS6o130ZA25mztvyRq4M
6ZhjJOJXXwnPS8PrXdmjLw,UGK,57,949938,"southern hip hop, old school hip hop",https://open.spotify.com/artist/6ZhjJOJXXwnPS8PrXdmjLw
1n6pjRJkTY5v8RtUCAv5pi,Umair,62,690454,"desi hip hop, hindi hip hop, desi, indian indie, hindi indie",https://open.spotify.com/artist/1n6pjRJkTY5v8RtUCAv5pi
4zjO8Jhi2pciJJzd8Q6rga,Unlike Pluto,57,397995,,https://open.spotify.com/artist/4zjO8Jhi2pciJJzd8Q6rga
3V79CTgRnsDdJSTqKitROv,Nobuo Uematsu,58,353621,"soundtrack, japanese vgm, japanese classical",https://open.spotify.com/artist/3V79CTgRnsDdJSTqKitROv
0ABk515kENDyATUdpCKVfW,Westside Gunn,66,815985,"boom bap, alternative hip hop, jazz rap",https://open.spotify.com/artist/0ABk515kENDyATUdpCKVfW
5Dl3HXZjG6ZOWT5cV375lk,Yo-Yo Ma,64,649209,"classical, chamber music",https://open.spotify.com/artist/5Dl3HXZjG6ZOWT5cV375lk
3sFhA6G1N0gG1pszb6kk1m,Wings,62,1239803,,https://open.spotify.com/artist/3sFhA6G1N0gG1pszb6kk1m
0Suv0tRrNrUlRzAy8aXjma,Haddaway,65,473624,eurodance,https://open.spotify.com/artist/0Suv0tRrNrUlRzAy8aXjma
34EP7KEpOjXcM2TCat1ISk,Wu-Tang Clan,65,3689310,"old school hip hop, east coast hip hop, hip hop, gangster rap, hardcore hip hop",https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk
1bqxdqvUtPWZri43cKHac8,MAX,62,966821,,https://open.spotify.com/artist/1bqxdqvUtPWZri43cKHac8
41qil2VaGbD194gaEcmmyx,Will Smith,65,1151722,,https://open.spotify.com/artist/41qil2VaGbD194gaEcmmyx
5PiBJKIIyNjMjPsdB97Puf,Ü,0,28,,https://open.spotify.com/artist/5PiBJKIIyNjMjPsdB97Puf
3cN3C6lX6VuCvAQeAVUY8j,Ü,0,12,,https://open.spotify.com/artist/3cN3C6lX6VuCvAQeAVUY8j
6SeaxYEiiufA5Q07R7AR1d,U,0,16,,https://open.spotify.com/artist/6SeaxYEiiufA5Q07R7AR1d
4NMe2TyYf07oLPyNXinG03,u,0,26,,https://open.spotify.com/artist/4NMe2TyYf07oLPyNXinG03
7Aefor3kCyYZ5zlSZV6TIi,U,0,48,,https://open.spotify.com/artist/7Aefor3kCyYZ5zlSZV6TIi
0fR6YzS2bKQVzvmMARlj3N,U,0,125,,https://open.spotify.com/artist/0fR6YzS2bKQVzvmMARlj3N
2YmNTRIGaGWu8tndzK1GAH,U,0,25,,https://open.spotify.com/artist/2YmNTRIGaGWu8tndzK1GAH
0QEpRW6vokEgpDLRvx0VXF,U,0,47,,https://open.spotify.com/artist/0QEpRW6vokEgpDLRvx0VXF
3jYIIlQY36QrZnhLHMreXA,U,0,67,,https://open.spotify.com/artist/3jYIIlQY36QrZnhLHMreXA
07eKbxDbVvNQoXiiv7Isw5,U,0,49,,https://open.spotify.com/artist/07eKbxDbVvNQoXiiv7Isw5
2zaKkfyuf3RhWgSkhCVW0F,U,0,49,,https://open.spotify.com/artist/2zaKkfyuf3RhWgSkhCVW0F
6Tm1vcfIR8pvSj0ApFM1zd,U,0,12,,https://open.spotify.com/artist/6Tm1vcfIR8pvSj0ApFM1zd
1j0M3GxLBlNldIK4vyge06,U,0,25,,https://open.spotify.com/artist/1j0M3GxLBlNldIK4vyge06
44QjUX5PBQVcrod6F3sktr,u,1,5,,https://open.spotify.com/artist/44QjUX5PBQVcrod6F3sktr
6aRGyB17Gr3gJDoSlDePeu,U,0,6,,https://open.spotify.com/artist/6aRGyB17Gr3gJDoSlDePeu
4VQHnFVZG2yQdGou6waeS5,U,0,22,,https://open.spotify.com/artist/4VQHnFVZG2yQdGou6waeS5
18wQkjp6HILF2caKLgSx6x,U,0,26,,https://open.spotify.com/artist/18wQkjp6HILF2caKLgSx6x
6lMTepVNLDf1AxsnyGsWtE,U,0,24,,https://open.spotify.com/artist/6lMTepVNLDf1AxsnyGsWtE
0L5fC7Ogm2YwgqVCRcF1bT,Volbeat,69,2737409,"rock, metal",https://open.spotify.com/artist/0L5fC7Ogm2YwgqVCRcF1bT
2OTfr6S2kuHRYStjt1IkY6,Victoria Justice,58,953423,,https://open.spotify.com/artist/2OTfr6S2kuHRYStjt1IkY6
2nAKP6etu8wXNnezKXgqgg,Viagra Boys,58,430487,"post-punk, egg punk",https://open.spotify.com/artist/2nAKP6etu8wXNnezKXgqgg
7pXu47GoqSYRajmBCjxdD6,Vulfpeck,56,1045484,"funk, funk rock",https://open.spotify.com/artist/7pXu47GoqSYRajmBCjxdD6
6NnBBumbcMYsaPTHFhPtXD,VOILÀ,66,340850,,https://open.spotify.com/artist/6NnBBumbcMYsaPTHFhPtXD
0B3kMiB21aPQlKumGDr4c7,Veeze,62,294785,,https://open.spotify.com/artist/0B3kMiB21aPQlKumGDr4c7
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,70,6826256,"glam metal, classic rock, rock, hard rock",https://open.spotify.com/artist/2cnMpRsOVqtPMfq7YiFE6K
2X1Bu6jg2Se8OclSxn4byQ,Veer Sandhu,50,243573,"punjabi pop, punjabi hip hop",https://open.spotify.com/artist/2X1Bu6jg2Se8OclSxn4byQ
68kEuyFKyqrdQQLLsmiatm,Vince Staples,65,2028145,,https://open.spotify.com/artist/68kEuyFKyqrdQQLLsmiatm
